time,et_day_drought_HadGEM2-ES_rcp85_early_century
2031-01-18 00:00:00+00:00,1.7538927
2031-01-19 00:00:00+00:00,0.9295232
2031-01-20 00:00:00+00:00,1.0008408
2031-01-21 00:00:00+00:00,1.3278298
2031-01-22 00:00:00+00:00,1.7809284
2031-01-23 00:00:00+00:00,1.9666176
2031-01-24 00:00:00+00:00,2.1578681
2031-01-25 00:00:00+00:00,2.311917
2031-01-26 00:00:00+00:00,2.2530444
2031-01-27 00:00:00+00:00,2.1772919
2031-01-28 00:00:00+00:00,1.533437
2031-01-29 00:00:00+00:00,3.0189202
2031-01-30 00:00:00+00:00,2.527578
2031-01-31 00:00:00+00:00,2.477439
2031-02-01 00:00:00+00:00,1.3520079
2031-02-02 00:00:00+00:00,1.9027401
2031-02-03 00:00:00+00:00,1.14347
2031-02-04 00:00:00+00:00,1.0961283
2031-02-05 00:00:00+00:00,2.3259544
2031-02-06 00:00:00+00:00,1.8431381
2031-02-07 00:00:00+00:00,1.5074208
2031-02-08 00:00:00+00:00,3.1156318
2031-02-09 00:00:00+00:00,1.4655435
2031-02-10 00:00:00+00:00,1.1891996
2031-02-11 00:00:00+00:00,1.2464731
2031-02-12 00:00:00+00:00,3.0244632
2031-02-13 00:00:00+00:00,3.773338
2031-02-14 00:00:00+00:00,3.1486082
2031-02-15 00:00:00+00:00,2.7696338
2031-02-16 00:00:00+00:00,2.4765022
2031-02-17 00:00:00+00:00,2.6952212
2031-02-18 00:00:00+00:00,1.9604932
2031-02-19 00:00:00+00:00,2.2304516
2031-02-20 00:00:00+00:00,2.4537911
2031-02-21 00:00:00+00:00,2.3225634
2031-02-22 00:00:00+00:00,1.6481466
2031-02-23 00:00:00+00:00,1.107867
2031-02-24 00:00:00+00:00,2.2044482
2031-02-25 00:00:00+00:00,3.0659802
2031-02-26 00:00:00+00:00,3.2969067
2031-02-27 00:00:00+00:00,2.9699125
2031-02-28 00:00:00+00:00,2.8856235
2031-03-01 00:00:00+00:00,2.0626173
2031-03-02 00:00:00+00:00,1.6119543
2031-03-03 00:00:00+00:00,2.084787
2031-03-04 00:00:00+00:00,1.681566
2031-03-05 00:00:00+00:00,2.4655704
2031-03-06 00:00:00+00:00,2.801241
2031-03-07 00:00:00+00:00,2.3477912
2031-03-08 00:00:00+00:00,1.8454305
2031-03-09 00:00:00+00:00,3.2006018
2031-03-10 00:00:00+00:00,3.1764429
2031-03-11 00:00:00+00:00,2.8059564
2031-03-12 00:00:00+00:00,3.0824106
2031-03-13 00:00:00+00:00,2.1446612
2031-03-14 00:00:00+00:00,2.307991
2031-03-15 00:00:00+00:00,2.7751348
2031-03-16 00:00:00+00:00,2.7725248
2031-03-17 00:00:00+00:00,3.026409
2031-03-18 00:00:00+00:00,3.3436158
2031-03-19 00:00:00+00:00,3.3634284
2031-03-20 00:00:00+00:00,3.2199166
2031-03-21 00:00:00+00:00,3.1325858
2031-03-22 00:00:00+00:00,3.0325472
2031-03-23 00:00:00+00:00,3.2520106
2031-03-24 00:00:00+00:00,3.2677462
2031-03-25 00:00:00+00:00,2.2898715
2031-03-26 00:00:00+00:00,1.7545178
2031-03-27 00:00:00+00:00,2.0114658
2031-03-28 00:00:00+00:00,1.6289386
2031-03-29 00:00:00+00:00,1.4506958
2031-03-30 00:00:00+00:00,3.0679095
2031-03-31 00:00:00+00:00,3.3475647
2031-04-01 00:00:00+00:00,2.4555552
2031-04-02 00:00:00+00:00,1.5910745
2031-04-03 00:00:00+00:00,2.614403
2031-04-04 00:00:00+00:00,2.4043112
2031-04-05 00:00:00+00:00,1.7091208
2031-04-06 00:00:00+00:00,2.7247775
2031-04-07 00:00:00+00:00,2.814913
2031-04-08 00:00:00+00:00,2.9229825
2031-04-09 00:00:00+00:00,3.4650178
2031-04-10 00:00:00+00:00,3.512883
2031-04-11 00:00:00+00:00,3.8709753
2031-04-12 00:00:00+00:00,3.446448
2031-04-13 00:00:00+00:00,2.9442382
2031-04-14 00:00:00+00:00,2.6447601
2031-04-15 00:00:00+00:00,2.6650622
2031-04-16 00:00:00+00:00,2.486229
2031-04-17 00:00:00+00:00,2.869643
2031-04-18 00:00:00+00:00,3.490728
2031-04-19 00:00:00+00:00,3.8453074
2031-04-20 00:00:00+00:00,4.39634
2031-04-21 00:00:00+00:00,4.2825522
2031-04-22 00:00:00+00:00,2.5680325
2031-04-23 00:00:00+00:00,3.6502557
2031-04-24 00:00:00+00:00,4.524864
2031-04-25 00:00:00+00:00,3.3815064
2031-04-26 00:00:00+00:00,3.1312385
2031-04-27 00:00:00+00:00,4.1133165
2031-04-28 00:00:00+00:00,3.863798
2031-04-29 00:00:00+00:00,4.25647
2031-04-30 00:00:00+00:00,4.487931
2031-05-01 00:00:00+00:00,4.705107
2031-05-02 00:00:00+00:00,4.001582
2031-05-03 00:00:00+00:00,2.4080863
2031-05-04 00:00:00+00:00,3.2920644
2031-05-05 00:00:00+00:00,4.3154693
2031-05-06 00:00:00+00:00,4.8657255
2031-05-07 00:00:00+00:00,4.8813515
2031-05-08 00:00:00+00:00,3.7931724
2031-05-09 00:00:00+00:00,3.0697875
2031-05-10 00:00:00+00:00,3.1536753
2031-05-11 00:00:00+00:00,3.5541892
2031-05-12 00:00:00+00:00,3.5426352
2031-05-13 00:00:00+00:00,3.3645666
2031-05-14 00:00:00+00:00,3.2802706
2031-05-15 00:00:00+00:00,3.9579024
2031-05-16 00:00:00+00:00,4.3663864
2031-05-17 00:00:00+00:00,4.772906
2031-05-18 00:00:00+00:00,4.321866
2031-05-19 00:00:00+00:00,3.093148
2031-05-20 00:00:00+00:00,3.8274195
2031-05-21 00:00:00+00:00,2.2870743
2031-05-22 00:00:00+00:00,3.466882
2031-05-23 00:00:00+00:00,2.7892487
2031-05-24 00:00:00+00:00,4.3152866
2031-05-25 00:00:00+00:00,4.8186526
2031-05-26 00:00:00+00:00,5.6745744
2031-05-27 00:00:00+00:00,6.1921434
2031-05-28 00:00:00+00:00,6.208108
2031-05-29 00:00:00+00:00,3.8912525
2031-05-30 00:00:00+00:00,4.2998767
2031-05-31 00:00:00+00:00,4.3339543
2031-06-01 00:00:00+00:00,5.1240754
2031-06-02 00:00:00+00:00,4.66655
2031-06-03 00:00:00+00:00,4.133904
2031-06-04 00:00:00+00:00,3.9447696
2031-06-05 00:00:00+00:00,4.175601
2031-06-06 00:00:00+00:00,4.4665484
2031-06-07 00:00:00+00:00,4.6046953
2031-06-08 00:00:00+00:00,4.5966697
2031-06-09 00:00:00+00:00,5.1438584
2031-06-10 00:00:00+00:00,5.2111335
2031-06-11 00:00:00+00:00,4.8390856
2031-06-12 00:00:00+00:00,4.6247454
2031-06-13 00:00:00+00:00,3.869429
2031-06-14 00:00:00+00:00,4.2308125
2031-06-15 00:00:00+00:00,4.2627697
2031-06-16 00:00:00+00:00,4.1013126
2031-06-17 00:00:00+00:00,3.7896485
2031-06-18 00:00:00+00:00,4.0021725
2031-06-19 00:00:00+00:00,3.5380242
2031-06-20 00:00:00+00:00,3.4507995
2031-06-21 00:00:00+00:00,3.6851673
2031-06-22 00:00:00+00:00,3.8577905
2031-06-23 00:00:00+00:00,4.139964
2031-06-24 00:00:00+00:00,3.662574
2031-06-25 00:00:00+00:00,3.2529407
2031-06-26 00:00:00+00:00,2.7498858
2031-06-27 00:00:00+00:00,2.6699886
2031-06-28 00:00:00+00:00,3.0558393
2031-06-29 00:00:00+00:00,2.8916376
2031-06-30 00:00:00+00:00,2.4205058
2031-07-01 00:00:00+00:00,2.408097
2031-07-02 00:00:00+00:00,1.8547568
2031-07-03 00:00:00+00:00,2.4716756
2031-07-04 00:00:00+00:00,1.8701155
2031-07-05 00:00:00+00:00,1.9985073
2031-07-06 00:00:00+00:00,1.5720178
2031-07-07 00:00:00+00:00,1.2271973
2031-07-08 00:00:00+00:00,1.5698457
2031-07-09 00:00:00+00:00,1.0786538
2031-07-10 00:00:00+00:00,1.3395028
2031-07-11 00:00:00+00:00,1.1008248
2031-07-12 00:00:00+00:00,0.9527226
2031-07-13 00:00:00+00:00,0.8808741
2031-07-14 00:00:00+00:00,0.7972808
2031-07-15 00:00:00+00:00,0.6896442
2031-07-16 00:00:00+00:00,0.57600236
2031-07-17 00:00:00+00:00,0.49347046
2031-07-18 00:00:00+00:00,0.4795381
2031-07-19 00:00:00+00:00,0.43307877
2031-07-20 00:00:00+00:00,0.3915525
2031-07-21 00:00:00+00:00,0.3308413
2031-07-22 00:00:00+00:00,0.24563247
2031-07-23 00:00:00+00:00,0.20997459
2031-07-24 00:00:00+00:00,0.17666195
2031-07-25 00:00:00+00:00,0.2193318
2031-07-26 00:00:00+00:00,0.14694864
2031-07-27 00:00:00+00:00,0.13058047
2031-07-28 00:00:00+00:00,0.120099954
2031-07-29 00:00:00+00:00,0.10325592
2031-07-30 00:00:00+00:00,0.08372439
2031-07-31 00:00:00+00:00,0.0749445
2031-08-01 00:00:00+00:00,0.06656846
2031-08-02 00:00:00+00:00,0.05812229
2031-08-03 00:00:00+00:00,0.050862532
2031-08-04 00:00:00+00:00,0.04763981
2031-08-05 00:00:00+00:00,0.03990094
2031-08-06 00:00:00+00:00,0.035388608
2031-08-07 00:00:00+00:00,0.033220958
2031-08-08 00:00:00+00:00,0.028408475
2031-08-09 00:00:00+00:00,0.0230313
2031-08-10 00:00:00+00:00,0.019206682
2031-08-11 00:00:00+00:00,0.016964352
2031-08-12 00:00:00+00:00,0.015406418
2031-08-13 00:00:00+00:00,0.014248623
2031-08-14 00:00:00+00:00,0.010895972
2031-08-15 00:00:00+00:00,0.008700374
2031-08-16 00:00:00+00:00,0.0074306764
2031-08-17 00:00:00+00:00,0.008617683
2031-08-18 00:00:00+00:00,0.0064051305
2031-08-19 00:00:00+00:00,0.005806713
2031-08-20 00:00:00+00:00,0.005001877
2031-08-21 00:00:00+00:00,0.004974869
2031-08-22 00:00:00+00:00,0.004240039
2031-08-23 00:00:00+00:00,0.0030647581
2031-08-24 00:00:00+00:00,0.002260059
2031-08-25 00:00:00+00:00,0.04544616
2031-08-26 00:00:00+00:00,0.0017812906
2031-08-27 00:00:00+00:00,0.0013237579
2031-08-28 00:00:00+00:00,0.00091836555
2031-08-29 00:00:00+00:00,0.00075325236
2031-08-30 00:00:00+00:00,0.00066786824
2031-08-31 00:00:00+00:00,0.024619373
2031-09-01 00:00:00+00:00,0.00047834753
2031-09-02 00:00:00+00:00,0.00024351003
2031-09-03 00:00:00+00:00,0.49034116
2031-09-04 00:00:00+00:00,0.3216694
2031-09-05 00:00:00+00:00,0.19841452
2031-09-06 00:00:00+00:00,0.10932617
2031-09-07 00:00:00+00:00,0.09912212
2031-09-08 00:00:00+00:00,0.12379499
2031-09-09 00:00:00+00:00,0.08578379
2031-09-10 00:00:00+00:00,0.07366566
2031-09-11 00:00:00+00:00,0.43483356
2031-09-12 00:00:00+00:00,0.07798196
2031-09-13 00:00:00+00:00,0.073593274
2031-09-14 00:00:00+00:00,0.063276246
2031-09-15 00:00:00+00:00,0.056524023
2031-09-16 00:00:00+00:00,0.046230316
2031-09-17 00:00:00+00:00,0.08540985
2031-09-18 00:00:00+00:00,0.036554564
2031-09-19 00:00:00+00:00,0.03309539
2031-09-20 00:00:00+00:00,0.028010592
2031-09-21 00:00:00+00:00,0.023853691
2031-09-22 00:00:00+00:00,0.019488588
2031-09-23 00:00:00+00:00,0.016863592
2031-09-24 00:00:00+00:00,0.011962302
2031-09-25 00:00:00+00:00,0.010191557
2031-09-26 00:00:00+00:00,0.01926904
2031-09-27 00:00:00+00:00,0.026766025
2031-09-28 00:00:00+00:00,0.02315442
2031-09-29 00:00:00+00:00,0.007402821
2031-09-30 00:00:00+00:00,0.0064618974
2031-10-01 00:00:00+00:00,0.004799743
2031-10-02 00:00:00+00:00,0.003246844
2031-10-03 00:00:00+00:00,0.31465724
2031-10-04 00:00:00+00:00,0.06356297
2031-10-05 00:00:00+00:00,0.059539817
2031-10-06 00:00:00+00:00,0.05307537
2031-10-07 00:00:00+00:00,0.042973924
2031-10-08 00:00:00+00:00,0.1904997
2031-10-09 00:00:00+00:00,0.041955262
2031-10-10 00:00:00+00:00,0.036342327
2031-10-11 00:00:00+00:00,0.029227996
2031-10-12 00:00:00+00:00,0.10380118
2031-10-13 00:00:00+00:00,0.025665145
2031-10-14 00:00:00+00:00,0.022644382
2031-10-15 00:00:00+00:00,0.021244021
2031-10-16 00:00:00+00:00,0.018995665
2031-10-17 00:00:00+00:00,0.01725679
2031-10-18 00:00:00+00:00,0.015718365
2031-10-19 00:00:00+00:00,0.01618322
2031-10-20 00:00:00+00:00,0.01349907
2031-10-21 00:00:00+00:00,0.012127953
2031-10-22 00:00:00+00:00,0.19086461
2031-10-23 00:00:00+00:00,0.1828287
2031-10-24 00:00:00+00:00,0.15329449
2031-10-25 00:00:00+00:00,0.03454073
2031-10-26 00:00:00+00:00,0.025551878
2031-10-27 00:00:00+00:00,0.021947062
2031-10-28 00:00:00+00:00,0.019004377
2031-10-29 00:00:00+00:00,0.018608648
2031-10-30 00:00:00+00:00,0.017771924
2031-10-31 00:00:00+00:00,0.015845891
2031-11-01 00:00:00+00:00,0.15464292
2031-11-02 00:00:00+00:00,0.043301508
2031-11-03 00:00:00+00:00,0.013560455
2031-11-04 00:00:00+00:00,0.33720616
2031-11-05 00:00:00+00:00,1.0800546
2031-11-06 00:00:00+00:00,0.20228508
2031-11-07 00:00:00+00:00,0.21154533
2031-11-08 00:00:00+00:00,1.0949855
2031-11-09 00:00:00+00:00,0.15731858
2031-11-10 00:00:00+00:00,0.18363649
2031-11-11 00:00:00+00:00,0.14486824
2031-11-12 00:00:00+00:00,0.5777241
2031-11-13 00:00:00+00:00,0.15748903
2031-11-14 00:00:00+00:00,0.29873744
2031-11-15 00:00:00+00:00,0.18145569
2031-11-16 00:00:00+00:00,0.20935412
2031-11-17 00:00:00+00:00,0.21403454
2031-11-18 00:00:00+00:00,0.1963508
2031-11-19 00:00:00+00:00,0.40998694
2031-11-20 00:00:00+00:00,0.30272833
2031-11-21 00:00:00+00:00,0.2618917
2031-11-22 00:00:00+00:00,0.5520136
2031-11-23 00:00:00+00:00,0.26914573
2031-11-24 00:00:00+00:00,0.6621652
2031-11-25 00:00:00+00:00,0.4004785
2031-11-26 00:00:00+00:00,0.37920415
2031-11-27 00:00:00+00:00,0.42212832
2031-11-28 00:00:00+00:00,0.23767701
2031-11-29 00:00:00+00:00,1.676468
2031-11-30 00:00:00+00:00,0.3642677
2031-12-01 00:00:00+00:00,0.37129974
2031-12-02 00:00:00+00:00,0.38141388
2031-12-03 00:00:00+00:00,0.33818018
2031-12-04 00:00:00+00:00,0.65655184
2031-12-05 00:00:00+00:00,0.3013882
2031-12-06 00:00:00+00:00,0.17058289
2031-12-07 00:00:00+00:00,0.36943924
2031-12-08 00:00:00+00:00,0.2280954
2031-12-09 00:00:00+00:00,0.2660461
2031-12-10 00:00:00+00:00,0.28403968
2031-12-11 00:00:00+00:00,0.29066712
2031-12-12 00:00:00+00:00,0.52082264
2031-12-13 00:00:00+00:00,1.9716046
2031-12-14 00:00:00+00:00,2.7051663
2031-12-15 00:00:00+00:00,2.673301
2031-12-16 00:00:00+00:00,0.4969183
2031-12-17 00:00:00+00:00,0.35218507
2031-12-18 00:00:00+00:00,0.5608769
2031-12-19 00:00:00+00:00,0.3244014
2031-12-20 00:00:00+00:00,0.33898857
2031-12-21 00:00:00+00:00,0.31849095
2031-12-22 00:00:00+00:00,0.36328346
2031-12-23 00:00:00+00:00,0.3770849
2031-12-24 00:00:00+00:00,0.22487377
2031-12-25 00:00:00+00:00,0.27847528
2031-12-26 00:00:00+00:00,0.31023118
2031-12-27 00:00:00+00:00,0.34989893
2031-12-28 00:00:00+00:00,0.322208
2031-12-29 00:00:00+00:00,0.2633854
2031-12-30 00:00:00+00:00,1.224131
2031-12-31 00:00:00+00:00,0.20468235
2032-01-01 00:00:00+00:00,0.31805617
2032-01-02 00:00:00+00:00,0.34750518
2032-01-03 00:00:00+00:00,0.38007644
2032-01-04 00:00:00+00:00,0.3797205
2032-01-05 00:00:00+00:00,0.38508597
2032-01-06 00:00:00+00:00,0.43866256
2032-01-07 00:00:00+00:00,0.40477696
2032-01-08 00:00:00+00:00,0.30052987
2032-01-09 00:00:00+00:00,0.28019452
2032-01-10 00:00:00+00:00,0.7345968
2032-01-11 00:00:00+00:00,0.25609693
2032-01-12 00:00:00+00:00,0.55644053
2032-01-13 00:00:00+00:00,0.3866285
2032-01-14 00:00:00+00:00,0.30660656
2032-01-15 00:00:00+00:00,0.72914606
2032-01-16 00:00:00+00:00,0.36695793
2032-01-17 00:00:00+00:00,0.33583033
2032-01-18 00:00:00+00:00,0.33973208
2032-01-19 00:00:00+00:00,0.44116807
2032-01-20 00:00:00+00:00,0.43691742
2032-01-21 00:00:00+00:00,0.2459927
2032-01-22 00:00:00+00:00,2.9778168
2032-01-23 00:00:00+00:00,2.7683642
2032-01-24 00:00:00+00:00,2.1674063
2032-01-25 00:00:00+00:00,0.50937796
2032-01-26 00:00:00+00:00,0.45302007
2032-01-27 00:00:00+00:00,0.54970944
2032-01-28 00:00:00+00:00,0.5498439
2032-01-29 00:00:00+00:00,0.4755087
2032-01-30 00:00:00+00:00,0.49908942
2032-01-31 00:00:00+00:00,0.3754059
2032-02-01 00:00:00+00:00,0.640088
2032-02-02 00:00:00+00:00,0.46241266
2032-02-03 00:00:00+00:00,0.52134675
2032-02-04 00:00:00+00:00,0.6606394
2032-02-05 00:00:00+00:00,0.7601697
2032-02-06 00:00:00+00:00,0.6003181
2032-02-07 00:00:00+00:00,0.6819302
2032-02-08 00:00:00+00:00,0.88744473
2032-02-09 00:00:00+00:00,0.94218034
2032-02-10 00:00:00+00:00,1.1369907
2032-02-11 00:00:00+00:00,1.2118304
2032-02-12 00:00:00+00:00,1.1776297
2032-02-13 00:00:00+00:00,0.92044234
2032-02-14 00:00:00+00:00,0.7631662
2032-02-15 00:00:00+00:00,1.5984807
2032-02-16 00:00:00+00:00,0.8499344
2032-02-17 00:00:00+00:00,0.74202704
2032-02-18 00:00:00+00:00,0.8933374
2032-02-19 00:00:00+00:00,0.89001334
2032-02-20 00:00:00+00:00,1.1794556
2032-02-21 00:00:00+00:00,0.74131167
2032-02-22 00:00:00+00:00,0.66640043
2032-02-23 00:00:00+00:00,0.7153222
2032-02-24 00:00:00+00:00,1.4809523
2032-02-25 00:00:00+00:00,3.0502877
2032-02-26 00:00:00+00:00,2.5607748
2032-02-27 00:00:00+00:00,2.3278625
2032-02-28 00:00:00+00:00,1.3115554
2032-02-29 00:00:00+00:00,1.2624413
2032-03-01 00:00:00+00:00,1.4522971
2032-03-02 00:00:00+00:00,1.1941676
2032-03-03 00:00:00+00:00,1.4977669
2032-03-04 00:00:00+00:00,1.4363097
2032-03-05 00:00:00+00:00,1.1139573
2032-03-06 00:00:00+00:00,1.9106429
2032-03-07 00:00:00+00:00,1.6299641
2032-03-08 00:00:00+00:00,1.9832013
2032-03-09 00:00:00+00:00,2.1383467
2032-03-10 00:00:00+00:00,2.7902415
2032-03-11 00:00:00+00:00,2.70069
2032-03-12 00:00:00+00:00,2.1934848
2032-03-13 00:00:00+00:00,1.4347786
2032-03-14 00:00:00+00:00,1.6695906
2032-03-15 00:00:00+00:00,1.80905
2032-03-16 00:00:00+00:00,2.312687
2032-03-17 00:00:00+00:00,2.1131165
2032-03-18 00:00:00+00:00,2.294279
2032-03-19 00:00:00+00:00,2.5355473
2032-03-20 00:00:00+00:00,2.5908232
2032-03-21 00:00:00+00:00,1.8842169
2032-03-22 00:00:00+00:00,3.5939262
2032-03-23 00:00:00+00:00,4.288637
2032-03-24 00:00:00+00:00,4.42449
2032-03-25 00:00:00+00:00,4.0931344
2032-03-26 00:00:00+00:00,3.4645886
2032-03-27 00:00:00+00:00,2.067257
2032-03-28 00:00:00+00:00,1.5009203
2032-03-29 00:00:00+00:00,4.1096663
2032-03-30 00:00:00+00:00,2.2753901
2032-03-31 00:00:00+00:00,2.4817116
2032-04-01 00:00:00+00:00,2.9440787
2032-04-02 00:00:00+00:00,3.1552978
2032-04-03 00:00:00+00:00,2.3934608
2032-04-04 00:00:00+00:00,3.3786066
2032-04-05 00:00:00+00:00,2.0762289
2032-04-06 00:00:00+00:00,1.5079476
2032-04-07 00:00:00+00:00,2.707182
2032-04-08 00:00:00+00:00,2.4671404
2032-04-09 00:00:00+00:00,1.4113622
2032-04-10 00:00:00+00:00,2.9298658
2032-04-11 00:00:00+00:00,2.4165814
2032-04-12 00:00:00+00:00,2.73982
2032-04-13 00:00:00+00:00,3.1019964
2032-04-14 00:00:00+00:00,3.1023126
2032-04-15 00:00:00+00:00,3.021162
2032-04-16 00:00:00+00:00,3.6740491
2032-04-17 00:00:00+00:00,3.478057
2032-04-18 00:00:00+00:00,2.437816
2032-04-19 00:00:00+00:00,2.8174636
2032-04-20 00:00:00+00:00,2.9155939
2032-04-21 00:00:00+00:00,2.8977714
2032-04-22 00:00:00+00:00,3.100053
2032-04-23 00:00:00+00:00,3.4284616
2032-04-24 00:00:00+00:00,3.7493744
2032-04-25 00:00:00+00:00,4.27836
2032-04-26 00:00:00+00:00,4.73253
2032-04-27 00:00:00+00:00,4.861167
2032-04-28 00:00:00+00:00,4.578836
2032-04-29 00:00:00+00:00,2.889469
2032-04-30 00:00:00+00:00,2.7841282
2032-05-01 00:00:00+00:00,3.4227505
2032-05-02 00:00:00+00:00,3.912013
2032-05-03 00:00:00+00:00,3.822271
2032-05-04 00:00:00+00:00,3.5923638
2032-05-05 00:00:00+00:00,3.1400342
2032-05-06 00:00:00+00:00,2.4594722
2032-05-07 00:00:00+00:00,3.2198834
2032-05-08 00:00:00+00:00,2.9612012
2032-05-09 00:00:00+00:00,3.0536735
2032-05-10 00:00:00+00:00,3.4276917
2032-05-11 00:00:00+00:00,3.0400894
2032-05-12 00:00:00+00:00,3.2168531
2032-05-13 00:00:00+00:00,3.1520352
2032-05-14 00:00:00+00:00,2.4560049
2032-05-15 00:00:00+00:00,2.5358407
2032-05-16 00:00:00+00:00,2.2145286
2032-05-17 00:00:00+00:00,2.6999803
2032-05-18 00:00:00+00:00,2.6900642
2032-05-19 00:00:00+00:00,2.5395222
2032-05-20 00:00:00+00:00,2.434058
2032-05-21 00:00:00+00:00,2.5184112
2032-05-22 00:00:00+00:00,2.4783525
2032-05-23 00:00:00+00:00,2.3431008
2032-05-24 00:00:00+00:00,2.5835123
2032-05-25 00:00:00+00:00,3.181087
2032-05-26 00:00:00+00:00,3.1873696
2032-05-27 00:00:00+00:00,3.0113122
2032-05-28 00:00:00+00:00,2.2213233
2032-05-29 00:00:00+00:00,2.4418669
2032-05-30 00:00:00+00:00,2.8869793
2032-05-31 00:00:00+00:00,3.7156637
2032-06-01 00:00:00+00:00,3.6192925
2032-06-02 00:00:00+00:00,3.453551
2032-06-03 00:00:00+00:00,3.1608427
2032-06-04 00:00:00+00:00,2.5736616
2032-06-05 00:00:00+00:00,2.3058724
2032-06-06 00:00:00+00:00,2.517952
2032-06-07 00:00:00+00:00,2.6097724
2032-06-08 00:00:00+00:00,2.627417
2032-06-09 00:00:00+00:00,2.549962
2032-06-10 00:00:00+00:00,2.949539
2032-06-11 00:00:00+00:00,2.8588963
2032-06-12 00:00:00+00:00,2.0491755
2032-06-13 00:00:00+00:00,1.6151463
2032-06-14 00:00:00+00:00,1.7328293
2032-06-15 00:00:00+00:00,1.9772432
2032-06-16 00:00:00+00:00,1.8421971
2032-06-17 00:00:00+00:00,1.7140288
2032-06-18 00:00:00+00:00,1.6630713
2032-06-19 00:00:00+00:00,2.0126812
2032-06-20 00:00:00+00:00,1.9662335
2032-06-21 00:00:00+00:00,1.7641644
2032-06-22 00:00:00+00:00,1.4136783
2032-06-23 00:00:00+00:00,1.3047377
2032-06-24 00:00:00+00:00,1.0350058
2032-06-25 00:00:00+00:00,0.95426047
2032-06-26 00:00:00+00:00,1.0286385
2032-06-27 00:00:00+00:00,0.96879774
2032-06-28 00:00:00+00:00,0.8214304
2032-06-29 00:00:00+00:00,0.6749219
2032-06-30 00:00:00+00:00,0.5873526
2032-07-01 00:00:00+00:00,0.4985308
2032-07-02 00:00:00+00:00,0.39295828
2032-07-03 00:00:00+00:00,0.33091927
2032-07-04 00:00:00+00:00,0.7671072
2032-07-05 00:00:00+00:00,0.38231507
2032-07-06 00:00:00+00:00,0.33150932
2032-07-07 00:00:00+00:00,0.3550647
2032-07-08 00:00:00+00:00,0.31038296
2032-07-09 00:00:00+00:00,0.2698484
2032-07-10 00:00:00+00:00,0.3046652
2032-07-11 00:00:00+00:00,0.19340034
2032-07-12 00:00:00+00:00,0.16444933
2032-07-13 00:00:00+00:00,0.14930099
2032-07-14 00:00:00+00:00,0.122540325
2032-07-15 00:00:00+00:00,0.094685495
2032-07-16 00:00:00+00:00,0.076527864
2032-07-17 00:00:00+00:00,0.06308272
2032-07-18 00:00:00+00:00,0.05248847
2032-07-19 00:00:00+00:00,0.04590507
2032-07-20 00:00:00+00:00,0.041122578
2032-07-21 00:00:00+00:00,0.036878277
2032-07-22 00:00:00+00:00,0.02801279
2032-07-23 00:00:00+00:00,0.02300788
2032-07-24 00:00:00+00:00,0.01963098
2032-07-25 00:00:00+00:00,0.0144729195
2032-07-26 00:00:00+00:00,0.012695196
2032-07-27 00:00:00+00:00,0.010938445
2032-07-28 00:00:00+00:00,0.0095283985
2032-07-29 00:00:00+00:00,0.0048441007
2032-07-30 00:00:00+00:00,0.03754269
2032-07-31 00:00:00+00:00,0.00397142
2032-08-01 00:00:00+00:00,0.003057024
2032-08-02 00:00:00+00:00,0.002645309
2032-08-03 00:00:00+00:00,0.0019144027
2032-08-04 00:00:00+00:00,0.0016075103
2032-08-05 00:00:00+00:00,0.011843853
2032-08-06 00:00:00+00:00,0.0008127325
2032-08-07 00:00:00+00:00,0.0003430219
2032-08-08 00:00:00+00:00,0.00035068576
2032-08-09 00:00:00+00:00,0.011910328
2032-08-10 00:00:00+00:00,3.4814373e-05
2032-08-11 00:00:00+00:00,0.0040011844
2032-08-12 00:00:00+00:00,0.013825247
2032-08-13 00:00:00+00:00,0.001522365
2032-08-14 00:00:00+00:00,0.052654438
2032-08-15 00:00:00+00:00,0.0014068076
2032-08-16 00:00:00+00:00,0.0011862813
2032-08-17 00:00:00+00:00,0.00082201516
2032-08-18 00:00:00+00:00,0.0006871611
2032-08-19 00:00:00+00:00,0.00059331616
2032-08-20 00:00:00+00:00,0.0005085903
2032-08-21 00:00:00+00:00,0.037890177
2032-08-22 00:00:00+00:00,0.052520424
2032-08-23 00:00:00+00:00,0.09740654
2032-08-24 00:00:00+00:00,0.0016237588
2032-08-25 00:00:00+00:00,0.0012408358
2032-08-26 00:00:00+00:00,0.0010943393
2032-08-27 00:00:00+00:00,0.0006732668
2032-08-28 00:00:00+00:00,0.00052188017
2032-08-29 00:00:00+00:00,0.00044699467
2032-08-30 00:00:00+00:00,0.00035536234
2032-08-31 00:00:00+00:00,0.00029017054
2032-09-01 00:00:00+00:00,0.0002230318
2032-09-02 00:00:00+00:00,0.44540283
2032-09-03 00:00:00+00:00,0.025507487
2032-09-04 00:00:00+00:00,0.060301676
2032-09-05 00:00:00+00:00,0.01768728
2032-09-06 00:00:00+00:00,0.014235675
2032-09-07 00:00:00+00:00,0.019879125
2032-09-08 00:00:00+00:00,0.0071993815
2032-09-09 00:00:00+00:00,0.005232449
2032-09-10 00:00:00+00:00,0.0036006933
2032-09-11 00:00:00+00:00,0.0028170943
2032-09-12 00:00:00+00:00,0.012200198
2032-09-13 00:00:00+00:00,0.0014783784
2032-09-14 00:00:00+00:00,0.0012224023
2032-09-15 00:00:00+00:00,0.01834899
2032-09-16 00:00:00+00:00,0.0030759452
